Datetime,temperature_c,relative_humidity_pct,cooling_degree_days,heating_degree_days
2018-01-31 03:00:00,-2.48,75.6,0.0,20.48
2018-01-31 04:00:00,-1.82,69.4,0.0,19.82
2018-01-31 05:00:00,0.42,66.9,0.0,17.58
2018-01-31 06:00:00,-0.76,70.0,0.0,18.76
2018-01-31 07:00:00,0.67,73.1,0.0,17.33
2018-01-31 08:00:00,3.96,70.6,0.0,14.04
2018-01-31 09:00:00,6.15,72.5,0.0,11.85
2018-01-31 10:00:00,8.25,63.0,0.0,9.75
2018-01-31 11:00:00,6.93,65.2,0.0,11.07
2018-01-31 12:00:00,9.25,66.2,0.0,8.75
2018-01-31 13:00:00,9.73,61.8,0.0,8.27
2018-01-31 14:00:00,9.87,65.8,0.0,8.13
2018-01-31 15:00:00,8.56,63.9,0.0,9.44
2018-01-31 16:00:00,8.14,67.2,0.0,9.86
2018-01-31 17:00:00,10.49,66.9,0.0,7.51
2018-01-31 18:00:00,6.92,59.1,0.0,11.08
2018-01-31 19:00:00,4.08,73.4,0.0,13.92
2018-01-31 20:00:00,5.89,60.0,0.0,12.11
2018-01-31 21:00:00,7.15,63.8,0.0,10.85
2018-01-31 22:00:00,-1.93,71.0,0.0,19.93
2018-01-31 23:00:00,1.26,73.7,0.0,16.74
2018-02-01 00:00:00,1.92,72.4,0.0,16.08
2018-02-01 01:00:00,-3.45,72.1,0.0,21.45
2018-02-01 02:00:00,-1.11,74.5,0.0,19.11
2018-02-01 03:00:00,-2.96,77.1,0.0,20.96
2018-02-01 04:00:00,-2.53,70.2,0.0,20.53
2018-02-01 05:00:00,-0.9,69.8,0.0,18.9
2018-02-01 06:00:00,-1.32,70.0,0.0,19.32
2018-02-01 07:00:00,-0.33,77.8,0.0,18.33
2018-02-01 08:00:00,3.06,72.8,0.0,14.94
2018-02-01 09:00:00,8.6,72.3,0.0,9.4
2018-02-01 10:00:00,7.38,75.1,0.0,10.62
2018-02-01 11:00:00,9.16,70.7,0.0,8.84
2018-02-01 12:00:00,9.91,67.1,0.0,8.09
2018-02-01 13:00:00,8.1,71.9,0.0,9.9
2018-02-01 14:00:00,10.46,61.3,0.0,7.54
2018-02-01 15:00:00,12.07,64.0,0.0,5.93
2018-02-01 16:00:00,11.39,69.8,0.0,6.61
2018-02-01 17:00:00,9.7,56.9,0.0,8.3
2018-02-01 18:00:00,9.42,63.3,0.0,8.58
2018-02-01 19:00:00,11.77,70.7,0.0,6.23
2018-02-01 20:00:00,7.53,69.1,0.0,10.47
2018-02-01 21:00:00,4.02,72.1,0.0,13.98
2018-02-01 22:00:00,3.03,63.6,0.0,14.97
2018-02-01 23:00:00,-0.06,69.1,0.0,18.06
2018-02-02 00:00:00,4.99,76.1,0.0,13.01
2018-02-02 01:00:00,2.78,70.7,0.0,15.22
2018-02-02 02:00:00,-0.51,78.1,0.0,18.51
2018-02-02 03:00:00,3.08,76.1,0.0,14.92
2018-02-02 04:00:00,0.48,70.1,0.0,17.52
2018-02-02 05:00:00,-0.88,75.7,0.0,18.88
2018-02-02 06:00:00,2.4,76.5,0.0,15.6
2018-02-02 07:00:00,2.62,73.9,0.0,15.38
2018-02-02 08:00:00,4.74,73.4,0.0,13.26
2018-02-02 09:00:00,2.19,63.1,0.0,15.81
2018-02-02 10:00:00,4.62,77.7,0.0,13.38
2018-02-02 11:00:00,10.09,78.8,0.0,7.91
2018-02-02 12:00:00,11.59,72.2,0.0,6.41
2018-02-02 13:00:00,11.97,66.2,0.0,6.03
2018-02-02 14:00:00,13.96,63.6,0.0,4.04
2018-02-02 15:00:00,11.2,63.5,0.0,6.8
2018-02-02 16:00:00,10.88,68.4,0.0,7.12
2018-02-02 17:00:00,7.78,70.0,0.0,10.22
2018-02-02 18:00:00,7.5,63.9,0.0,10.5
2018-02-02 19:00:00,3.83,67.4,0.0,14.17
2018-02-02 20:00:00,5.5,73.7,0.0,12.5
2018-02-02 21:00:00,0.95,69.6,0.0,17.05
2018-02-02 22:00:00,5.18,71.7,0.0,12.82
2018-02-02 23:00:00,2.61,78.0,0.0,15.39
2018-02-03 00:00:00,-2.81,78.4,0.0,20.81
2018-02-03 01:00:00,-0.38,77.5,0.0,18.38
2018-02-03 02:00:00,2.95,70.5,0.0,15.05
2018-02-03 03:00:00,-1.0,70.7,0.0,19.0
2018-02-03 04:00:00,-2.38,71.8,0.0,20.38
2018-02-03 05:00:00,-3.25,72.2,0.0,21.25
2018-02-03 06:00:00,-2.32,74.4,0.0,20.32
2018-02-03 07:00:00,2.94,72.1,0.0,15.06
2018-02-03 08:00:00,2.52,70.6,0.0,15.48
2018-02-03 09:00:00,4.09,69.0,0.0,13.91
2018-02-03 10:00:00,5.38,65.2,0.0,12.62
2018-02-03 11:00:00,7.22,65.7,0.0,10.78
2018-02-03 12:00:00,6.41,76.2,0.0,11.59
2018-02-03 13:00:00,10.06,68.5,0.0,7.94
2018-02-03 14:00:00,7.48,65.3,0.0,10.52
2018-02-03 15:00:00,8.86,59.0,0.0,9.14
2018-02-03 16:00:00,11.86,61.3,0.0,6.14
2018-02-03 17:00:00,10.17,65.5,0.0,7.83
2018-02-03 18:00:00,9.85,71.9,0.0,8.15
2018-02-03 19:00:00,11.35,68.4,0.0,6.65
2018-02-03 20:00:00,6.04,69.6,0.0,11.96
2018-02-03 21:00:00,4.76,74.4,0.0,13.24
2018-02-03 22:00:00,2.83,67.4,0.0,15.17
2018-02-03 23:00:00,1.18,78.1,0.0,16.82
2018-02-04 00:00:00,-0.91,72.0,0.0,18.91
2018-02-04 01:00:00,0.19,78.9,0.0,17.81
2018-02-04 02:00:00,0.12,81.5,0.0,17.88
2018-02-04 03:00:00,0.04,71.3,0.0,17.96
2018-02-04 04:00:00,-0.4,74.8,0.0,18.4
2018-02-04 05:00:00,1.7,77.4,0.0,16.3
2018-02-04 06:00:00,0.96,72.4,0.0,17.04
2018-02-04 07:00:00,1.31,71.4,0.0,16.69
2018-02-04 08:00:00,1.71,69.7,0.0,16.29
2018-02-04 09:00:00,2.01,62.6,0.0,15.99
2018-02-04 10:00:00,8.85,72.9,0.0,9.15
2018-02-04 11:00:00,6.29,63.5,0.0,11.71
2018-02-04 12:00:00,7.02,57.3,0.0,10.98
2018-02-04 13:00:00,8.81,69.9,0.0,9.19
2018-02-04 14:00:00,9.61,67.2,0.0,8.39
2018-02-04 15:00:00,13.25,59.8,0.0,4.75
2018-02-04 16:00:00,9.52,69.6,0.0,8.48
2018-02-04 17:00:00,14.3,68.4,0.0,3.7
2018-02-04 18:00:00,8.8,66.5,0.0,9.2
2018-02-04 19:00:00,11.25,66.1,0.0,6.75
2018-02-04 20:00:00,7.83,68.2,0.0,10.17
2018-02-04 21:00:00,5.45,70.8,0.0,12.55
2018-02-04 22:00:00,6.21,68.1,0.0,11.79
2018-02-04 23:00:00,4.07,76.9,0.0,13.93
2018-02-05 00:00:00,2.13,75.7,0.0,15.87
2018-02-05 01:00:00,4.28,73.7,0.0,13.72
2018-02-05 02:00:00,-1.34,81.8,0.0,19.34
2018-02-05 03:00:00,-2.42,73.7,0.0,20.42
2018-02-05 04:00:00,-1.66,81.0,0.0,19.66
2018-02-05 05:00:00,3.26,75.5,0.0,14.74
2018-02-05 06:00:00,3.6,76.5,0.0,14.4
2018-02-05 07:00:00,1.18,71.0,0.0,16.82
2018-02-05 08:00:00,-0.79,63.8,0.0,18.79
2018-02-05 09:00:00,4.5,71.9,0.0,13.5
2018-02-05 10:00:00,4.47,64.0,0.0,13.53
2018-02-05 11:00:00,6.73,65.1,0.0,11.27
2018-02-05 12:00:00,6.86,66.8,0.0,11.14
2018-02-05 13:00:00,6.74,63.1,0.0,11.26
2018-02-05 14:00:00,13.58,65.1,0.0,4.42
2018-02-05 15:00:00,9.14,65.8,0.0,8.86
2018-02-05 16:00:00,12.73,59.3,0.0,5.27
2018-02-05 17:00:00,9.24,66.8,0.0,8.76
2018-02-05 18:00:00,6.73,64.0,0.0,11.27
2018-02-05 19:00:00,8.54,63.3,0.0,9.46
2018-02-05 20:00:00,5.59,60.7,0.0,12.41
2018-02-05 21:00:00,4.5,63.8,0.0,13.5
2018-02-05 22:00:00,3.71,71.4,0.0,14.29
2018-02-05 23:00:00,0.66,72.6,0.0,17.34
2018-02-06 00:00:00,-1.86,75.6,0.0,19.86
2018-02-06 01:00:00,0.1,81.1,0.0,17.9
2018-02-06 02:00:00,1.37,80.2,0.0,16.63
2018-02-06 03:00:00,-2.17,78.9,0.0,20.17
2018-02-06 04:00:00,-0.08,79.5,0.0,18.08
2018-02-06 05:00:00,2.9,75.0,0.0,15.1
2018-02-06 06:00:00,0.9,74.2,0.0,17.1
2018-02-06 07:00:00,2.36,78.6,0.0,15.64
2018-02-06 08:00:00,3.63,72.1,0.0,14.37
2018-02-06 09:00:00,3.72,71.0,0.0,14.28
2018-02-06 10:00:00,4.59,73.4,0.0,13.41
2018-02-06 11:00:00,5.92,66.4,0.0,12.08
2018-02-06 12:00:00,9.5,66.0,0.0,8.5
2018-02-06 13:00:00,11.08,60.3,0.0,6.92
2018-02-06 14:00:00,11.71,63.4,0.0,6.29
2018-02-06 15:00:00,9.77,63.7,0.0,8.23
2018-02-06 16:00:00,12.23,64.1,0.0,5.77
2018-02-06 17:00:00,10.27,69.0,0.0,7.73
2018-02-06 18:00:00,8.97,62.5,0.0,9.03
2018-02-06 19:00:00,1.69,73.5,0.0,16.31
2018-02-06 20:00:00,4.9,60.5,0.0,13.1
2018-02-06 21:00:00,2.21,72.4,0.0,15.79
2018-02-06 22:00:00,4.66,74.5,0.0,13.34
2018-02-06 23:00:00,2.37,75.2,0.0,15.63
2018-02-07 00:00:00,-0.78,77.9,0.0,18.78
2018-02-07 01:00:00,0.82,73.4,0.0,17.18
2018-02-07 02:00:00,-2.84,79.8,0.0,20.84
2018-02-07 03:00:00,-2.34,72.2,0.0,20.34
2018-02-07 04:00:00,-1.56,72.4,0.0,19.56
2018-02-07 05:00:00,1.24,82.6,0.0,16.76
2018-02-07 06:00:00,3.66,74.2,0.0,14.34
2018-02-07 07:00:00,1.23,76.3,0.0,16.77
2018-02-07 08:00:00,5.99,73.3,0.0,12.01
2018-02-07 09:00:00,5.12,72.9,0.0,12.88
2018-02-07 10:00:00,6.88,60.7,0.0,11.12
2018-02-07 11:00:00,7.67,69.0,0.0,10.33
2018-02-07 12:00:00,8.57,66.6,0.0,9.43
2018-02-07 13:00:00,10.59,69.6,0.0,7.41
2018-02-07 14:00:00,11.68,62.0,0.0,6.32
2018-02-07 15:00:00,8.94,69.8,0.0,9.06
2018-02-07 16:00:00,10.01,60.4,0.0,7.99
2018-02-07 17:00:00,12.8,63.9,0.0,5.2
2018-02-07 18:00:00,9.24,60.2,0.0,8.76
2018-02-07 19:00:00,8.3,63.2,0.0,9.7
2018-02-07 20:00:00,8.56,68.7,0.0,9.44
2018-02-07 21:00:00,4.13,75.5,0.0,13.87
2018-02-07 22:00:00,3.55,71.4,0.0,14.45
2018-02-07 23:00:00,3.75,67.3,0.0,14.25
2018-02-08 00:00:00,3.46,65.1,0.0,14.54
2018-02-08 01:00:00,-3.9,77.0,0.0,21.9
2018-02-08 02:00:00,-1.52,72.2,0.0,19.52
2018-02-08 03:00:00,-2.18,72.9,0.0,20.18
2018-02-08 04:00:00,-0.42,79.1,0.0,18.42
2018-02-08 05:00:00,-1.3,73.7,0.0,19.3
2018-02-08 06:00:00,2.43,72.3,0.0,15.57
2018-02-08 07:00:00,2.68,73.1,0.0,15.32
2018-02-08 08:00:00,5.3,77.2,0.0,12.7
2018-02-08 09:00:00,6.84,71.0,0.0,11.16
2018-02-08 10:00:00,7.77,60.1,0.0,10.23
2018-02-08 11:00:00,7.27,64.3,0.0,10.73
2018-02-08 12:00:00,9.2,65.4,0.0,8.8
2018-02-08 13:00:00,9.05,69.2,0.0,8.95
2018-02-08 14:00:00,7.98,60.2,0.0,10.02
2018-02-08 15:00:00,12.34,65.6,0.0,5.66
2018-02-08 16:00:00,10.28,64.9,0.0,7.72
2018-02-08 17:00:00,7.18,69.8,0.0,10.82
2018-02-08 18:00:00,9.98,62.5,0.0,8.02
2018-02-08 19:00:00,7.47,68.2,0.0,10.53
2018-02-08 20:00:00,2.84,74.9,0.0,15.16
2018-02-08 21:00:00,2.65,73.6,0.0,15.35
2018-02-08 22:00:00,2.44,73.7,0.0,15.56
2018-02-08 23:00:00,2.75,71.2,0.0,15.25
2018-02-09 00:00:00,2.74,74.1,0.0,15.26
2018-02-09 01:00:00,1.8,73.8,0.0,16.2
2018-02-09 02:00:00,0.98,78.2,0.0,17.02
2018-02-09 03:00:00,-0.35,77.1,0.0,18.35
2018-02-09 04:00:00,3.0,72.3,0.0,15.0
2018-02-09 05:00:00,1.71,81.3,0.0,16.29
2018-02-09 06:00:00,1.72,78.3,0.0,16.28
2018-02-09 07:00:00,3.48,69.0,0.0,14.52
2018-02-09 08:00:00,3.07,69.9,0.0,14.93
2018-02-09 09:00:00,5.11,69.4,0.0,12.89
2018-02-09 10:00:00,2.88,72.0,0.0,15.12
2018-02-09 11:00:00,7.26,64.3,0.0,10.74
2018-02-09 12:00:00,12.27,63.8,0.0,5.73
2018-02-09 13:00:00,10.24,69.2,0.0,7.76
2018-02-09 14:00:00,10.71,67.5,0.0,7.29
2018-02-09 15:00:00,12.51,57.3,0.0,5.49
2018-02-09 16:00:00,11.17,67.8,0.0,6.83
2018-02-09 17:00:00,8.56,59.8,0.0,9.44
2018-02-09 18:00:00,9.14,64.0,0.0,8.86
2018-02-09 19:00:00,5.92,66.1,0.0,12.08
2018-02-09 20:00:00,6.96,66.8,0.0,11.04
2018-02-09 21:00:00,3.7,67.4,0.0,14.3
2018-02-09 22:00:00,5.46,67.1,0.0,12.54
2018-02-09 23:00:00,1.54,74.5,0.0,16.46
2018-02-10 00:00:00,-0.07,67.0,0.0,18.07
2018-02-10 01:00:00,0.33,72.2,0.0,17.67
2018-02-10 02:00:00,0.65,77.9,0.0,17.35
2018-02-10 03:00:00,-2.37,76.5,0.0,20.37
2018-02-10 04:00:00,-0.95,69.2,0.0,18.95
2018-02-10 05:00:00,0.73,66.6,0.0,17.27
2018-02-10 06:00:00,3.82,69.1,0.0,14.18
2018-02-10 07:00:00,-2.0,63.8,0.0,20.0
2018-02-10 08:00:00,4.98,71.6,0.0,13.02
2018-02-10 09:00:00,4.61,68.2,0.0,13.39
2018-02-10 10:00:00,5.83,67.2,0.0,12.17
2018-02-10 11:00:00,6.82,69.6,0.0,11.18
2018-02-10 12:00:00,8.53,70.0,0.0,9.47
2018-02-10 13:00:00,11.18,66.7,0.0,6.82
2018-02-10 14:00:00,9.65,64.3,0.0,8.35
2018-02-10 15:00:00,13.79,62.2,0.0,4.21
2018-02-10 16:00:00,11.74,63.8,0.0,6.26
2018-02-10 17:00:00,10.42,66.5,0.0,7.58
2018-02-10 18:00:00,8.89,70.2,0.0,9.11
2018-02-10 19:00:00,10.19,62.0,0.0,7.81
2018-02-10 20:00:00,9.13,64.2,0.0,8.87
2018-02-10 21:00:00,3.21,70.0,0.0,14.79
2018-02-10 22:00:00,2.61,62.8,0.0,15.39
2018-02-10 23:00:00,3.69,73.6,0.0,14.31
2018-02-11 00:00:00,3.19,77.7,0.0,14.81
2018-02-11 01:00:00,0.09,83.7,0.0,17.91
2018-02-11 02:00:00,-1.25,75.1,0.0,19.25
2018-02-11 03:00:00,0.04,78.4,0.0,17.96
2018-02-11 04:00:00,2.74,74.9,0.0,15.26
2018-02-11 05:00:00,0.71,80.8,0.0,17.29
2018-02-11 06:00:00,-0.77,71.8,0.0,18.77
2018-02-11 07:00:00,2.84,73.8,0.0,15.16
2018-02-11 08:00:00,5.38,73.7,0.0,12.62
2018-02-11 09:00:00,5.21,71.6,0.0,12.79
2018-02-11 10:00:00,9.08,65.6,0.0,8.92
2018-02-11 11:00:00,9.7,62.0,0.0,8.3
2018-02-11 12:00:00,9.17,70.6,0.0,8.83
2018-02-11 13:00:00,10.24,66.7,0.0,7.76
2018-02-11 14:00:00,7.39,65.5,0.0,10.61
2018-02-11 15:00:00,13.07,68.6,0.0,4.93
2018-02-11 16:00:00,10.11,68.6,0.0,7.89
2018-02-11 17:00:00,9.44,67.1,0.0,8.56
2018-02-11 18:00:00,8.29,69.0,0.0,9.71
2018-02-11 19:00:00,8.97,65.4,0.0,9.03
2018-02-11 20:00:00,4.79,70.9,0.0,13.21
2018-02-11 21:00:00,3.62,63.7,0.0,14.38
2018-02-11 22:00:00,3.88,71.4,0.0,14.12
2018-02-11 23:00:00,1.52,75.5,0.0,16.48
2018-02-12 00:00:00,2.21,70.6,0.0,15.79
2018-02-12 01:00:00,-0.33,74.9,0.0,18.33
2018-02-12 02:00:00,3.05,76.0,0.0,14.95
2018-02-12 03:00:00,1.24,71.4,0.0,16.76
2018-02-12 04:00:00,1.41,79.3,0.0,16.59
2018-02-12 05:00:00,-0.36,75.6,0.0,18.36
2018-02-12 06:00:00,5.93,66.8,0.0,12.07
2018-02-12 07:00:00,1.95,72.8,0.0,16.05
2018-02-12 08:00:00,2.79,77.1,0.0,15.21
2018-02-12 09:00:00,6.77,70.0,0.0,11.23
2018-02-12 10:00:00,7.27,66.1,0.0,10.73
2018-02-12 11:00:00,6.77,65.3,0.0,11.23
2018-02-12 12:00:00,13.34,65.9,0.0,4.66
2018-02-12 13:00:00,12.01,60.9,0.0,5.99
2018-02-12 14:00:00,10.81,70.8,0.0,7.19
2018-02-12 15:00:00,15.32,68.7,0.0,2.68
2018-02-12 16:00:00,12.27,69.5,0.0,5.73
2018-02-12 17:00:00,10.24,59.7,0.0,7.76
2018-02-12 18:00:00,13.49,67.0,0.0,4.51
2018-02-12 19:00:00,9.43,71.8,0.0,8.57
2018-02-12 20:00:00,8.02,64.9,0.0,9.98
2018-02-12 21:00:00,4.8,69.7,0.0,13.2
2018-02-12 22:00:00,4.16,66.9,0.0,13.84
2018-02-12 23:00:00,2.0,75.8,0.0,16.0
2018-02-13 00:00:00,4.3,72.6,0.0,13.7
2018-02-13 01:00:00,-2.07,73.9,0.0,20.07
2018-02-13 02:00:00,2.74,70.3,0.0,15.26
2018-02-13 03:00:00,-1.48,81.1,0.0,19.48
2018-02-13 04:00:00,0.18,75.0,0.0,17.82
2018-02-13 05:00:00,0.3,77.5,0.0,17.7
2018-02-13 06:00:00,0.77,75.0,0.0,17.23
2018-02-13 07:00:00,4.09,68.8,0.0,13.91
2018-02-13 08:00:00,4.16,64.7,0.0,13.84
2018-02-13 09:00:00,4.39,69.2,0.0,13.61
2018-02-13 10:00:00,7.3,73.1,0.0,10.7
2018-02-13 11:00:00,7.09,59.6,0.0,10.91
2018-02-13 12:00:00,8.52,74.3,0.0,9.48
2018-02-13 13:00:00,7.66,69.0,0.0,10.34
2018-02-13 14:00:00,10.1,66.0,0.0,7.9
2018-02-13 15:00:00,11.98,64.6,0.0,6.02
2018-02-13 16:00:00,10.97,68.7,0.0,7.03
2018-02-13 17:00:00,13.63,60.8,0.0,4.37
2018-02-13 18:00:00,14.19,68.3,0.0,3.81
2018-02-13 19:00:00,7.51,68.8,0.0,10.49
2018-02-13 20:00:00,5.52,75.9,0.0,12.48
2018-02-13 21:00:00,7.63,68.5,0.0,10.37
2018-02-13 22:00:00,4.77,71.5,0.0,13.23
2018-02-13 23:00:00,4.89,72.2,0.0,13.11
2018-02-14 00:00:00,2.53,71.4,0.0,15.47
2018-02-14 01:00:00,0.59,80.2,0.0,17.41
2018-02-14 02:00:00,0.05,70.9,0.0,17.95
2018-02-14 03:00:00,0.98,68.9,0.0,17.02
2018-02-14 04:00:00,0.01,75.8,0.0,17.99
2018-02-14 05:00:00,3.13,71.4,0.0,14.87
2018-02-14 06:00:00,-0.53,74.5,0.0,18.53
2018-02-14 07:00:00,5.13,75.0,0.0,12.87
2018-02-14 08:00:00,0.9,71.9,0.0,17.1
2018-02-14 09:00:00,5.96,70.1,0.0,12.04
2018-02-14 10:00:00,6.53,60.5,0.0,11.47
2018-02-14 11:00:00,5.72,69.8,0.0,12.28
2018-02-14 12:00:00,5.88,67.3,0.0,12.12
2018-02-14 13:00:00,8.49,73.2,0.0,9.51
2018-02-14 14:00:00,11.09,69.8,0.0,6.91
2018-02-14 15:00:00,10.12,59.1,0.0,7.88
2018-02-14 16:00:00,9.14,69.5,0.0,8.86
2018-02-14 17:00:00,12.9,60.5,0.0,5.1
2018-02-14 18:00:00,7.37,69.8,0.0,10.63
2018-02-14 19:00:00,9.67,73.3,0.0,8.33
2018-02-14 20:00:00,5.52,76.2,0.0,12.48
2018-02-14 21:00:00,3.68,68.4,0.0,14.32
2018-02-14 22:00:00,3.19,74.1,0.0,14.81
2018-02-14 23:00:00,4.07,76.5,0.0,13.93
2018-02-15 00:00:00,-0.55,75.4,0.0,18.55
2018-02-15 01:00:00,1.56,67.6,0.0,16.44
2018-02-15 02:00:00,-1.24,75.4,0.0,19.24
2018-02-15 03:00:00,-1.1,77.2,0.0,19.1
2018-02-15 04:00:00,1.22,74.8,0.0,16.78
2018-02-15 05:00:00,4.96,70.9,0.0,13.04
2018-02-15 06:00:00,0.28,72.7,0.0,17.72
2018-02-15 07:00:00,4.35,76.1,0.0,13.65
2018-02-15 08:00:00,3.82,72.9,0.0,14.18
2018-02-15 09:00:00,4.95,71.9,0.0,13.05
2018-02-15 10:00:00,9.16,67.7,0.0,8.84
2018-02-15 11:00:00,7.04,69.2,0.0,10.96
2018-02-15 12:00:00,7.62,58.1,0.0,10.38
2018-02-15 13:00:00,11.4,65.5,0.0,6.6
2018-02-15 14:00:00,13.99,63.7,0.0,4.01
2018-02-15 15:00:00,12.66,65.2,0.0,5.34
2018-02-15 16:00:00,8.59,60.5,0.0,9.41
2018-02-15 17:00:00,9.46,67.2,0.0,8.54
2018-02-15 18:00:00,11.46,74.2,0.0,6.54
2018-02-15 19:00:00,11.4,67.8,0.0,6.6
2018-02-15 20:00:00,7.64,68.9,0.0,10.36
2018-02-15 21:00:00,4.76,80.0,0.0,13.24
2018-02-15 22:00:00,7.35,67.5,0.0,10.65
2018-02-15 23:00:00,2.92,74.5,0.0,15.08
2018-02-16 00:00:00,0.94,79.8,0.0,17.06
2018-02-16 01:00:00,-0.24,72.7,0.0,18.24
2018-02-16 02:00:00,-1.55,78.2,0.0,19.55
2018-02-16 03:00:00,5.52,75.6,0.0,12.48
2018-02-16 04:00:00,3.16,70.5,0.0,14.84
2018-02-16 05:00:00,-0.03,73.6,0.0,18.03
2018-02-16 06:00:00,5.15,73.4,0.0,12.85
2018-02-16 07:00:00,4.13,69.9,0.0,13.87
2018-02-16 08:00:00,5.35,64.9,0.0,12.65
2018-02-16 09:00:00,4.62,68.4,0.0,13.38
2018-02-16 10:00:00,6.42,62.7,0.0,11.58
2018-02-16 11:00:00,8.59,69.7,0.0,9.41
2018-02-16 12:00:00,6.27,68.7,0.0,11.73
2018-02-16 13:00:00,9.8,60.6,0.0,8.2
2018-02-16 14:00:00,11.24,65.5,0.0,6.76
2018-02-16 15:00:00,13.77,59.7,0.0,4.23
2018-02-16 16:00:00,10.12,63.8,0.0,7.88
2018-02-16 17:00:00,12.14,63.0,0.0,5.86
2018-02-16 18:00:00,6.1,68.4,0.0,11.9
2018-02-16 19:00:00,10.77,61.0,0.0,7.23
2018-02-16 20:00:00,5.72,72.7,0.0,12.28
2018-02-16 21:00:00,6.15,74.9,0.0,11.85
2018-02-16 22:00:00,5.22,70.7,0.0,12.78
2018-02-16 23:00:00,3.55,67.1,0.0,14.45
2018-02-17 00:00:00,1.95,65.1,0.0,16.05
2018-02-17 01:00:00,-0.97,78.7,0.0,18.97
2018-02-17 02:00:00,-0.88,82.7,0.0,18.88
2018-02-17 03:00:00,2.32,75.1,0.0,15.68
2018-02-17 04:00:00,-0.36,70.1,0.0,18.36
2018-02-17 05:00:00,1.08,69.9,0.0,16.92
2018-02-17 06:00:00,-0.54,78.2,0.0,18.54
2018-02-17 07:00:00,4.83,73.2,0.0,13.17
2018-02-17 08:00:00,2.23,67.4,0.0,15.77
2018-02-17 09:00:00,7.68,79.2,0.0,10.32
2018-02-17 10:00:00,5.54,72.9,0.0,12.46
2018-02-17 11:00:00,10.61,69.7,0.0,7.39
2018-02-17 12:00:00,9.94,64.3,0.0,8.06
2018-02-17 13:00:00,9.79,70.7,0.0,8.21
2018-02-17 14:00:00,14.22,68.7,0.0,3.78
2018-02-17 15:00:00,11.41,64.6,0.0,6.59
2018-02-17 16:00:00,10.69,69.6,0.0,7.31
2018-02-17 17:00:00,12.43,69.9,0.0,5.57
2018-02-17 18:00:00,7.25,67.6,0.0,10.75
2018-02-17 19:00:00,4.23,62.9,0.0,13.77
2018-02-17 20:00:00,9.54,64.6,0.0,8.46
2018-02-17 21:00:00,4.53,63.7,0.0,13.47
2018-02-17 22:00:00,6.16,76.6,0.0,11.84
2018-02-17 23:00:00,3.36,66.6,0.0,14.64
2018-02-18 00:00:00,0.16,73.6,0.0,17.84
2018-02-18 01:00:00,2.48,67.9,0.0,15.52
2018-02-18 02:00:00,0.1,81.5,0.0,17.9
2018-02-18 03:00:00,-1.29,70.3,0.0,19.29
2018-02-18 04:00:00,-1.06,76.1,0.0,19.06
2018-02-18 05:00:00,-1.74,68.0,0.0,19.74
2018-02-18 06:00:00,2.98,77.0,0.0,15.02
2018-02-18 07:00:00,1.71,76.8,0.0,16.29
2018-02-18 08:00:00,4.66,71.4,0.0,13.34
2018-02-18 09:00:00,5.82,69.7,0.0,12.18
2018-02-18 10:00:00,5.88,72.0,0.0,12.12
2018-02-18 11:00:00,6.16,65.1,0.0,11.84
2018-02-18 12:00:00,14.6,70.9,0.0,3.4
2018-02-18 13:00:00,10.82,66.9,0.0,7.18
2018-02-18 14:00:00,14.74,58.9,0.0,3.26
2018-02-18 15:00:00,13.74,72.4,0.0,4.26
2018-02-18 16:00:00,10.88,66.0,0.0,7.12
2018-02-18 17:00:00,11.24,64.4,0.0,6.76
2018-02-18 18:00:00,10.31,67.2,0.0,7.69
2018-02-18 19:00:00,12.22,64.7,0.0,5.78
2018-02-18 20:00:00,9.06,68.1,0.0,8.94
2018-02-18 21:00:00,4.69,73.2,0.0,13.31
2018-02-18 22:00:00,5.36,74.0,0.0,12.64
2018-02-18 23:00:00,4.84,75.0,0.0,13.16
2018-02-19 00:00:00,0.26,71.1,0.0,17.74
2018-02-19 01:00:00,2.39,70.8,0.0,15.61
2018-02-19 02:00:00,3.38,76.3,0.0,14.62
2018-02-19 03:00:00,-0.78,78.0,0.0,18.78
2018-02-19 04:00:00,-0.34,71.9,0.0,18.34
2018-02-19 05:00:00,3.59,73.4,0.0,14.41
2018-02-19 06:00:00,1.74,75.1,0.0,16.26
2018-02-19 07:00:00,1.75,72.1,0.0,16.25
2018-02-19 08:00:00,6.43,75.9,0.0,11.57
2018-02-19 09:00:00,7.3,64.8,0.0,10.7
2018-02-19 10:00:00,7.86,62.9,0.0,10.14
2018-02-19 11:00:00,11.04,71.9,0.0,6.96
2018-02-19 12:00:00,12.31,69.0,0.0,5.69
2018-02-19 13:00:00,10.88,66.1,0.0,7.12
2018-02-19 14:00:00,15.13,63.9,0.0,2.87
2018-02-19 15:00:00,14.62,66.9,0.0,3.38
2018-02-19 16:00:00,8.01,66.0,0.0,9.99
2018-02-19 17:00:00,9.18,66.9,0.0,8.82
2018-02-19 18:00:00,6.1,66.2,0.0,11.9
2018-02-19 19:00:00,8.43,69.7,0.0,9.57
2018-02-19 20:00:00,5.51,72.4,0.0,12.49
2018-02-19 21:00:00,4.8,73.6,0.0,13.2
2018-02-19 22:00:00,6.81,73.1,0.0,11.19
2018-02-19 23:00:00,0.36,72.5,0.0,17.64
2018-02-20 00:00:00,2.73,75.3,0.0,15.27
2018-02-20 01:00:00,1.85,79.1,0.0,16.15
